
 total force (fx,fy,fz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

       -1.281667E-05 -2.331952E-05 -1.713840E-05

 displacements (vx,vy,vz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

       312  6.015438E-01  1.958214E-01 -2.517710E+00
       313  1.035402E+00  2.724834E-01 -3.944419E+00
       314  1.464073E+00  3.800584E-01 -5.586606E+00
       315  1.904982E+00  5.156991E-01 -7.486687E+00
       316  2.371899E+00  6.803996E-01 -9.692443E+00
       317  2.881360E+00  8.654473E-01 -1.225567E+01
       318  3.452402E+00  1.018635E+00 -1.522684E+01
       319  4.084060E+00  9.803795E-01 -1.861633E+01
       320  4.673515E+00  4.669745E-01 -2.198678E+01
       321  4.970766E+00 -7.761583E-01 -2.416846E+01
       322 -2.627150E+00  4.159167E+00 -2.461717E+01
       323 -2.617752E+00  4.830762E-01 -2.125493E+01
       324 -2.193437E+00 -9.178949E-01 -1.731211E+01
       325 -1.983764E+00 -1.058001E+00 -1.394711E+01
       326 -1.897013E+00 -8.795613E-01 -1.109145E+01
       327 -1.856084E+00 -6.640099E-01 -8.645947E+00
       328 -1.841869E+00 -4.771221E-01 -6.539264E+00
       329 -1.867928E+00 -3.192056E-01 -4.709984E+00
       330 -1.947962E+00 -1.821706E-01 -3.094323E+00
       331 -2.115230E+00 -4.473248E-02 -1.621654E+00
       332 -2.430980E+00  9.436954E-02 -1.898260E-01
       333 -2.963468E+00  1.631798E-01  1.342629E+00
       334 -3.513520E+00  1.497976E-01  2.905009E+00
       335 -3.706918E+00  4.195401E-02  4.167045E+00
       336 -3.564597E+00 -4.242272E-02  4.722604E+00
       337 -3.328488E+00 -3.833601E-02  4.928994E+00
       338 -3.116933E+00  3.870615E-02  4.912298E+00
       339 -2.931281E+00  1.430056E-01  4.786359E+00
       340 -2.765422E+00  2.385209E-01  4.616047E+00
       341 -2.611952E+00  2.481477E-01  4.371558E+00
       342 -2.467869E+00  2.381629E-01  4.093122E+00
       343 -2.330590E+00  2.491528E-01  3.833577E+00
       344 -2.184923E+00  2.505707E-01  3.546258E+00
       345 -1.960668E+00  3.631949E-01  3.133860E+00
       346 -1.667405E+00  4.243489E-01  2.393833E+00
       347 -1.410064E+00  2.834233E-01  1.651295E+00
       348 -1.140921E+00  1.613528E-01  1.122083E+00
       349 -9.081827E-01  9.868705E-02  8.158657E-01
       350 -7.415068E-01  6.891519E-02  6.206388E-01
       351 -6.316620E-01  4.497940E-02  4.817788E-01
       352 -5.735916E-01  1.329522E-02  3.789281E-01
       353 -5.607655E-01 -6.073529E-02  2.915683E-01
       354 -5.741174E-01 -2.194363E-01  1.888828E-01
       355 -8.109756E+00 -1.634436E+01  9.540945E-01
       356 -8.289068E+00 -1.765175E+01  1.033689E+00
       357 -7.286260E+00 -1.735530E+01  5.434854E-01
       358 -5.793023E+00 -1.606851E+01 -1.082916E-01
       359 -6.263882E+00 -1.929907E+01  2.212971E-01
       360 -6.165161E+00 -2.127623E+01  7.871524E-01
       361 -5.835660E+00 -2.235578E+01  1.358299E+00
       362 -5.578747E+00 -2.276347E+01  1.895616E+00
       363 -5.270509E+00 -2.246481E+01  2.383609E+00
       364 -4.909140E+00 -2.168493E+01  2.812973E+00
       365 -4.560895E+00 -2.037512E+01  3.196946E+00
       366 -4.238914E+00 -1.848349E+01  3.520023E+00
       367 -3.918538E+00 -1.653408E+01  3.772370E+00
       368 -3.671953E+00 -1.443425E+01  3.953219E+00
       369 -3.416036E+00 -1.218111E+01  4.102202E+00
       370 -3.210529E+00 -9.876825E+00  4.176142E+00
       371 -2.948002E+00 -7.472738E+00  4.209399E+00
       372 -6.827312E-01 -3.012961E-01  1.849128E-01
       373 -7.692214E-01 -3.168672E-01  2.155708E-01
       374 -3.224260E+00 -7.729897E+00  4.148720E+00
       375 -3.314241E+00 -7.701427E+00  4.190472E+00
       376 -3.361334E+00 -7.547538E+00  4.291986E+00
       377 -3.411852E+00 -7.317265E+00  4.459083E+00
       378 -3.475998E+00 -7.069741E+00  4.612068E+00
       379 -3.561462E+00 -6.857536E+00  4.752716E+00
       380 -3.661737E+00 -6.686324E+00  4.888257E+00
       381 -3.750642E+00 -6.624039E+00  4.971952E+00
       382 -3.838297E+00 -6.644260E+00  5.037205E+00
       383 -3.937756E+00 -6.718328E+00  5.088929E+00
       384 -4.035291E+00 -6.854993E+00  5.127381E+00
       385 -4.133469E+00 -7.036345E+00  5.144315E+00
       386 -4.252065E+00 -7.262710E+00  5.142094E+00
       387 -4.388422E+00 -7.468279E+00  5.114767E+00
       388 -4.570032E+00 -7.644599E+00  5.052707E+00
       389 -4.741534E+00 -7.742124E+00  4.947743E+00
       390 -4.954156E+00 -7.736452E+00  4.747084E+00
       391 -4.315394E+00 -1.383372E+01  3.998067E+00
       392 -4.715563E+00 -1.568005E+01  3.905561E+00
       393 -5.316532E+00 -1.784191E+01  3.780854E+00
       394 -5.835314E+00 -1.916578E+01  3.672878E+00
       395 -6.360877E+00 -2.012933E+01  3.523148E+00
       396 -6.954339E+00 -2.076675E+01  3.382882E+00
       397 -7.560666E+00 -2.095887E+01  3.208050E+00
       398 -8.142396E+00 -2.066033E+01  2.924378E+00
       399 -8.726495E+00 -1.989007E+01  2.573556E+00
       400 -9.025849E+00 -1.865555E+01  2.015785E+00
      2754 -7.068182E+00 -3.192113E+01  5.063269E+02
      2755 -5.190123E+01 -1.758123E+01  5.044243E+02
      2756  1.838490E+01 -4.525069E+01  5.165085E+02
      2757 -3.377659E+01 -2.592194E+01  5.086664E+02
      2758  8.023489E+01 -1.204599E+02  6.089646E+02
      2759  3.109255E+01 -1.089473E+02  6.075431E+02
      2760 -1.910942E+01 -9.785628E+01  6.083655E+02
      2761 -6.881698E+01 -8.706095E+01  6.100979E+02
      2762 -1.071035E+02 -7.616197E+01  6.086144E+02
      2763 -1.482479E+02 -6.405963E+01  6.065747E+02
      2764 -1.145717E+02 -6.070911E+01  5.922635E+02
      2765 -8.670192E+01 -5.801398E+01  5.793378E+02
      2766 -7.043251E+01 -5.354699E+01  5.669283E+02
      2767 -3.932354E+01 -5.278277E+01  5.534654E+02
      2768 -1.821352E+01 -4.935808E+01  5.388816E+02
      2769 -1.674892E+00 -4.521493E+01  5.248195E+02
      2770 -5.475374E+03 -2.273616E+02  3.172220E+02
      2771 -5.805721E+03 -2.695499E+02  3.168772E+02
